,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,month,hour
9852,4,0,0,1,22.96,26.515,73,30.0026,40,156,196,10,21
9853,4,0,0,1,22.96,26.515,73,26.0027,38,87,125,10,22
9854,4,0,0,2,22.96,26.515,68,19.0012,27,78,105,10,23
9855,4,0,1,2,22.96,26.515,73,16.9979,17,31,48,10,0
9856,4,0,1,2,23.78,27.275,64,26.0027,5,24,29,10,1
9857,4,0,1,2,23.78,27.275,64,23.9994,1,5,6,10,2
9858,4,0,1,2,22.96,26.515,73,16.9979,2,2,4,10,3
9859,4,0,1,2,22.96,26.515,68,15.0013,1,9,10,10,4
9860,4,0,1,2,22.96,26.515,73,19.0012,2,38,40,10,5
9861,4,0,1,2,22.96,26.515,73,19.9995,6,141,147,10,6
9862,4,0,1,2,23.78,27.275,68,22.0028,15,461,476,10,7
9863,4,0,1,2,24.6,30.305,64,26.0027,24,713,737,10,8
9864,4,0,1,3,24.6,29.545,69,26.0027,31,328,359,10,9
9865,4,0,1,2,24.6,29.545,73,26.0027,43,125,168,10,10
9866,4,0,1,2,24.6,29.545,73,26.0027,88,175,263,10,11
9867,4,0,1,3,24.6,28.79,78,22.0028,73,211,284,10,12
9868,4,0,1,2,22.96,26.515,88,15.0013,37,109,146,10,13
9869,4,0,1,2,24.6,28.79,78,19.0012,57,128,185,10,14
9870,4,0,1,1,24.6,28.79,78,22.0028,70,190,260,10,15
9871,4,0,1,1,22.96,26.515,64,19.9995,76,371,447,10,16
9872,4,0,1,1,22.96,26.515,64,16.9979,96,670,766,10,17
9873,4,0,1,3,22.14,25.76,77,8.9981,52,540,592,10,18
9874,4,0,1,3,21.32,25.0,83,6.0032,12,227,239,10,19
9875,4,0,1,2,21.32,25.0,72,26.0027,19,237,256,10,20
9876,4,0,1,1,21.32,25.0,59,22.0028,16,190,206,10,21
9877,4,0,1,1,20.5,24.24,59,19.0012,8,118,126,10,22
9878,4,0,1,1,18.86,22.725,63,15.0013,9,72,81,10,23
9879,4,0,1,1,18.86,22.725,63,26.0027,3,45,48,10,0
9880,4,0,1,1,18.04,21.97,67,12.998,4,9,13,10,1
9881,4,0,1,1,18.04,21.97,67,8.9981,2,1,3,10,2
9882,4,0,1,1,17.22,21.21,67,7.0015,0,2,2,10,3
9883,4,0,1,1,17.22,21.21,67,11.0014,0,7,7,10,4
9884,4,0,1,1,17.22,21.21,67,16.9979,5,47,52,10,5
9885,4,0,1,1,17.22,21.21,67,11.0014,4,168,172,10,6
9886,4,0,1,1,17.22,21.21,67,6.0032,20,505,525,10,7
9887,4,0,1,1,18.04,21.97,62,0.0,35,800,835,10,8
9888,4,0,1,1,19.68,23.485,55,16.9979,32,323,355,10,9
9889,4,0,1,1,20.5,24.24,48,19.0012,65,157,222,10,10
9890,4,0,1,1,20.5,24.24,45,27.9993,56,172,228,10,11
9891,4,0,1,2,21.32,25.0,45,22.0028,69,256,325,10,12
9892,4,0,1,1,21.32,25.0,45,19.0012,68,260,328,10,13
9893,4,0,1,1,22.14,25.76,39,16.9979,94,214,308,10,14
9894,4,0,1,1,22.14,25.76,41,22.0028,76,270,346,10,15
9895,4,0,1,1,22.14,25.76,39,19.0012,79,367,446,10,16
9896,4,0,1,1,21.32,25.0,39,12.998,104,839,943,10,17
9897,4,0,1,1,20.5,24.24,42,11.0014,71,767,838,10,18
9898,4,0,1,1,19.68,23.485,48,0.0,40,491,531,10,19
9899,4,0,1,1,18.86,22.725,55,0.0,35,397,432,10,20
9900,4,0,1,1,18.86,22.725,63,0.0,19,176,195,10,21
9901,4,0,1,1,16.4,20.455,71,6.0032,18,163,181,10,22
9902,4,0,1,1,16.4,20.455,71,0.0,23,176,199,10,23
9903,4,0,1,1,15.58,19.695,76,0.0,1,48,49,10,0
9904,4,0,1,1,15.58,19.695,76,0.0,3,14,17,10,1
9905,4,0,1,1,15.58,19.695,76,0.0,4,12,16,10,2
9906,4,0,1,1,14.76,18.94,87,0.0,0,7,7,10,3
9907,4,0,1,1,14.76,18.18,81,6.0032,0,4,4,10,4
9908,4,0,1,2,14.76,18.94,81,0.0,2,39,41,10,5
9909,4,0,1,1,15.58,19.695,82,0.0,7,171,178,10,6
9910,4,0,1,1,14.76,18.18,81,7.0015,15,449,464,10,7
9911,4,0,1,2,16.4,20.455,76,0.0,38,779,817,10,8
9912,4,0,1,2,17.22,21.21,77,0.0,38,344,382,10,9
9913,4,0,1,2,18.86,22.725,67,0.0,60,168,228,10,10
9914,4,0,1,2,20.5,24.24,51,6.0032,78,156,234,10,11
9915,4,0,1,2,21.32,25.0,48,11.0014,71,261,332,10,12
9916,4,0,1,2,22.14,25.76,49,8.9981,73,237,310,10,13
9917,4,0,1,2,22.96,26.515,43,11.0014,82,188,270,10,14
9918,4,0,1,2,23.78,27.275,43,15.0013,62,239,301,10,15
9919,4,0,1,1,22.96,26.515,52,12.998,70,396,466,10,16
9920,4,0,1,1,22.14,25.76,56,7.0015,122,766,888,10,17
9921,4,0,1,1,21.32,25.0,59,11.0014,90,794,884,10,18
9922,4,0,1,1,20.5,24.24,72,12.998,49,467,516,10,19
9923,4,0,1,1,20.5,24.24,72,8.9981,54,360,414,10,20
9924,4,0,1,1,18.86,22.725,82,12.998,28,301,329,10,21
9925,4,0,1,1,18.86,22.725,88,16.9979,17,198,215,10,22
9926,4,0,1,1,18.86,22.725,88,15.0013,15,84,99,10,23
9927,4,0,1,1,18.86,22.725,88,12.998,4,53,57,10,0
9928,4,0,1,1,18.86,22.725,82,15.0013,0,14,14,10,1
9929,4,0,1,1,18.86,22.725,82,12.998,1,13,14,10,2
9930,4,0,1,1,18.04,21.97,88,15.0013,0,5,5,10,3
9931,4,0,1,1,18.04,21.97,88,15.0013,0,5,5,10,4
9932,4,0,1,1,18.04,21.97,82,15.0013,1,41,42,10,5
9933,4,0,1,1,18.04,21.97,88,19.9995,3,150,153,10,6
9934,4,0,1,1,18.04,21.97,88,16.9979,20,488,508,10,7
9935,4,0,1,1,18.86,22.725,82,16.9979,31,803,834,10,8
9936,4,0,1,2,20.5,24.24,77,11.0014,41,346,387,10,9
9937,4,0,1,2,21.32,25.0,68,15.0013,60,158,218,10,10
9938,4,0,1,2,22.96,26.515,56,15.0013,79,189,268,10,11
9939,4,0,1,2,24.6,31.06,53,16.9979,93,284,377,10,12
9940,4,0,1,1,25.42,31.06,53,23.9994,96,236,332,10,13
9941,4,0,1,2,25.42,31.06,50,19.9995,94,191,285,10,14
9942,4,0,1,2,24.6,30.305,60,12.998,69,284,353,10,15
9943,4,0,1,1,24.6,31.06,56,19.0012,94,356,450,10,16
9944,4,0,1,2,23.78,27.275,64,22.0028,102,788,890,10,17
9945,4,0,1,2,22.96,26.515,64,22.0028,68,720,788,10,18
9946,4,0,1,2,22.96,26.515,68,19.9995,42,471,513,10,19
9947,4,0,1,2,22.96,26.515,68,16.9979,39,348,387,10,20
9948,4,0,1,2,22.14,25.76,77,12.998,38,245,283,10,21
9949,4,0,1,2,22.14,25.76,83,12.998,27,202,229,10,22
9950,4,0,1,2,22.14,25.76,83,0.0,6,111,117,10,23
9951,4,0,1,2,22.96,26.515,83,7.0015,5,51,56,10,0
9952,4,0,1,3,22.14,25.76,88,0.0,4,12,16,10,1
9953,4,0,1,2,22.14,25.76,88,0.0,1,9,10,10,2
9954,4,0,1,2,22.96,26.515,83,0.0,0,5,5,10,3
9955,4,0,1,2,22.96,26.515,83,0.0,1,5,6,10,4
9956,4,0,1,2,22.14,25.76,88,0.0,1,35,36,10,5
9957,4,0,1,3,22.14,25.76,94,11.0014,5,126,131,10,6
9958,4,0,1,3,22.14,25.76,94,0.0,5,149,154,10,7
9959,4,0,1,2,22.14,25.76,94,7.0015,20,447,467,10,8
9960,4,0,1,2,22.14,25.76,94,7.0015,26,363,389,10,9
9961,4,0,1,2,23.78,27.275,88,12.998,26,198,224,10,10
9962,4,0,1,1,24.6,28.03,83,12.998,41,211,252,10,11
9963,4,0,1,1,26.24,30.305,69,15.0013,74,258,332,10,12
9964,4,0,1,1,25.42,29.545,73,15.0013,87,288,375,10,13
9965,4,0,1,1,27.06,31.06,61,16.9979,88,277,365,10,14
9966,4,0,1,1,26.24,30.305,65,19.9995,93,302,395,10,15
9967,4,0,1,3,25.42,30.305,69,23.9994,131,434,565,10,16
9968,4,0,1,3,25.42,30.305,69,23.9994,48,377,425,10,17
9969,4,0,1,1,22.96,26.515,83,7.0015,21,212,233,10,18
9970,4,0,1,1,22.14,25.76,88,11.0014,19,213,232,10,19
9971,4,0,1,1,21.32,25.0,77,12.998,13,216,229,10,20
9972,4,0,1,1,20.5,24.24,77,0.0,17,189,206,10,21
9973,4,0,1,1,20.5,24.24,77,6.0032,14,176,190,10,22
9974,4,0,1,1,18.86,22.725,88,7.0015,13,118,131,10,23
9975,4,0,1,1,14.76,18.18,57,6.0032,8,52,60,11,0
9976,4,0,1,1,12.3,15.91,75,7.0015,8,22,30,11,1
9977,4,0,1,1,13.12,16.665,66,8.9981,10,10,20,11,2
9978,4,0,1,1,13.94,16.665,61,8.9981,5,10,15,11,3
9979,4,0,1,2,13.94,17.425,66,7.0015,2,8,10,11,4
9980,4,0,1,1,13.94,16.665,66,8.9981,1,39,40,11,5
9981,4,0,1,1,13.94,16.665,61,11.0014,2,146,148,11,6
9982,4,0,1,2,14.76,17.425,57,11.0014,6,414,420,11,7
9983,4,0,1,2,14.76,18.94,56,7.0015,12,668,680,11,8
9984,4,0,1,3,14.76,18.18,57,7.0015,21,310,331,11,9
9985,4,0,1,3,14.76,17.425,62,12.998,13,133,146,11,10
9986,4,0,1,3,14.76,17.425,62,12.998,14,156,170,11,11
9987,4,0,1,3,15.58,19.695,62,11.0014,23,198,221,11,12
9988,4,0,1,2,16.4,20.455,58,11.0014,49,199,248,11,13
9989,4,0,1,2,16.4,20.455,50,15.0013,31,154,185,11,14
9990,4,0,1,2,16.4,20.455,54,11.0014,35,179,214,11,15
9991,4,0,1,2,16.4,20.455,54,11.0014,31,313,344,11,16
9992,4,0,1,3,16.4,20.455,50,15.0013,37,652,689,11,17
9993,4,0,1,2,16.4,20.455,50,11.0014,50,628,678,11,18
9994,4,0,1,2,16.4,20.455,50,11.0014,28,424,452,11,19
9995,4,0,1,2,15.58,19.695,54,16.9979,16,280,296,11,20
9996,4,0,1,2,15.58,19.695,54,8.9981,29,238,267,11,21
9997,4,0,1,1,14.76,17.425,57,11.0014,27,175,202,11,22
9998,4,0,1,1,13.94,16.665,57,11.0014,8,112,120,11,23
9999,4,0,1,1,13.94,16.665,57,11.0014,10,40,50,11,0
10000,4,0,1,1,13.12,15.91,66,11.0014,5,19,24,11,1
10001,4,0,1,1,13.12,15.91,66,11.0014,3,7,10,11,2
10002,4,0,1,1,12.3,15.15,70,11.0014,0,3,3,11,3
10003,4,0,1,1,12.3,15.91,70,7.0015,1,6,7,11,4
10004,4,0,1,2,13.12,15.91,66,11.0014,1,25,26,11,5
10005,4,0,1,1,12.3,15.15,70,11.0014,2,120,122,11,6
10006,4,0,1,2,12.3,15.15,70,8.9981,8,349,357,11,7
10007,4,0,1,1,13.12,16.665,57,7.0015,31,656,687,11,8
10008,4,0,1,1,13.94,17.425,53,7.0015,27,355,382,11,9
10009,4,0,1,1,15.58,19.695,46,19.9995,21,183,204,11,10
10010,4,0,1,1,17.22,21.21,41,27.9993,42,179,221,11,11
10011,4,0,1,1,17.22,21.21,41,23.9994,52,240,292,11,12
10012,4,0,1,1,16.4,20.455,43,23.9994,64,230,294,11,13
10013,4,0,1,2,16.4,20.455,40,32.9975,63,199,262,11,14
10014,4,0,1,2,16.4,20.455,40,27.9993,51,255,306,11,15
10015,4,0,1,1,15.58,19.695,40,22.0028,48,373,421,11,16
10016,4,0,1,1,15.58,19.695,40,22.0028,57,581,638,11,17
10017,4,0,1,2,15.58,19.695,43,22.0028,32,490,522,11,18
10018,4,0,1,2,15.58,19.695,43,19.9995,38,336,374,11,19
10019,4,0,1,2,14.76,16.665,46,27.9993,14,207,221,11,20
10020,4,0,1,2,14.76,16.665,46,23.9994,23,133,156,11,21
10021,4,0,1,1,14.76,16.665,46,16.9979,14,135,149,11,22
10022,4,0,1,1,13.94,15.15,53,19.9995,11,108,119,11,23
10023,4,0,0,1,13.94,16.665,53,11.0014,9,99,108,11,0
10024,4,0,0,2,13.94,15.15,49,22.0028,6,83,89,11,1
10025,4,0,0,2,13.94,15.91,49,16.9979,10,36,46,11,2
10026,4,0,0,2,13.94,15.91,49,16.9979,6,22,28,11,3
10027,4,0,0,2,13.12,15.15,49,19.9995,8,8,16,11,4
10028,4,0,0,2,13.12,15.15,49,16.9979,1,8,9,11,5
10029,4,0,0,2,13.12,15.91,49,12.998,4,17,21,11,6
10030,4,0,0,2,13.12,15.15,49,16.9979,1,58,59,11,7
10031,4,0,0,2,13.94,15.15,46,19.9995,10,132,142,11,8
10032,4,0,0,2,13.94,15.15,49,19.9995,31,188,219,11,9
10033,4,0,0,1,14.76,16.665,46,26.0027,68,260,328,11,10
10034,4,0,0,2,14.76,16.665,46,26.0027,56,284,340,11,11
10035,4,0,0,2,14.76,15.91,46,31.0009,74,320,394,11,12
10036,4,0,0,2,14.76,16.665,46,23.9994,110,339,449,11,13
10037,4,0,0,2,14.76,16.665,50,22.0028,136,319,455,11,14
10038,4,0,0,2,14.76,15.91,46,30.0026,117,331,448,11,15
10039,4,0,0,2,14.76,16.665,46,22.0028,108,292,400,11,16
10040,4,0,0,2,14.76,16.665,46,19.9995,112,298,410,11,17
10041,4,0,0,2,14.76,16.665,46,19.0012,58,239,297,11,18
10042,4,0,0,1,14.76,17.425,50,11.0014,22,217,239,11,19
10043,4,0,0,1,13.94,16.665,53,8.9981,23,158,181,11,20
10044,4,0,0,1,13.94,17.425,53,7.0015,31,135,166,11,21
10045,4,0,0,1,13.12,16.665,57,7.0015,13,133,146,11,22
10046,4,0,0,1,13.12,16.665,57,7.0015,15,133,148,11,23
10047,4,0,0,1,12.3,15.91,61,7.0015,5,97,102,11,0
10048,4,0,0,1,10.66,14.395,81,6.0032,26,139,165,11,1
10049,4,0,0,1,12.3,16.665,65,0.0,6,31,37,11,2
10050,4,0,0,1,11.48,14.395,61,7.0015,1,10,11,11,3
10051,4,0,0,1,10.66,13.635,65,8.9981,2,7,9,11,4
10052,4,0,0,1,10.66,13.635,65,7.0015,0,5,5,11,5
10053,4,0,0,1,11.48,14.395,61,8.9981,2,14,16,11,6
10054,4,0,0,1,10.66,13.635,65,7.0015,11,39,50,11,7
10055,4,0,0,1,12.3,15.15,56,8.9981,34,115,149,11,8
10056,4,0,0,1,13.12,16.665,53,0.0,56,161,217,11,9
10057,4,0,0,1,13.94,16.665,49,12.998,73,287,360,11,10
10058,4,0,0,1,15.58,19.695,46,15.0013,134,311,445,11,11
10059,4,0,0,1,15.58,19.695,46,15.0013,150,354,504,11,12
10060,4,0,0,1,16.4,20.455,43,15.0013,122,371,493,11,13
10061,4,0,0,1,16.4,20.455,40,12.998,149,360,509,11,14
10062,4,0,0,1,16.4,20.455,40,15.0013,149,300,449,11,15
10063,4,0,0,1,16.4,20.455,40,22.0028,119,316,435,11,16
10064,4,0,0,1,14.76,17.425,43,12.998,57,270,327,11,17
10065,4,0,0,1,14.76,17.425,43,15.0013,31,206,237,11,18
10066,4,0,0,1,14.76,16.665,43,16.9979,24,203,227,11,19
10067,4,0,0,1,13.12,14.395,53,23.9994,7,134,141,11,20
10068,4,0,0,1,12.3,13.635,52,19.9995,16,71,87,11,21
10069,4,0,0,1,12.3,14.395,52,19.0012,15,64,79,11,22
10070,4,0,0,2,12.3,15.15,56,11.0014,12,41,53,11,23
10071,4,0,1,2,12.3,14.395,56,12.998,3,20,23,11,0
10072,4,0,1,2,12.3,15.15,56,11.0014,0,8,8,11,1
10073,4,0,1,2,12.3,15.15,56,11.0014,2,4,6,11,2
10074,4,0,1,2,12.3,14.395,56,15.0013,1,3,4,11,3
10075,4,0,1,2,12.3,14.395,52,16.9979,5,11,16,11,4
10076,4,0,1,2,12.3,13.635,52,22.0028,1,38,39,11,5
10077,4,0,1,2,12.3,14.395,49,19.0012,4,135,139,11,6
10078,4,0,1,2,12.3,14.395,49,16.9979,8,453,461,11,7
10079,4,0,1,2,12.3,14.395,49,15.0013,19,629,648,11,8
10080,4,0,1,2,12.3,14.395,52,19.0012,18,239,257,11,9
10081,4,0,1,1,13.12,15.15,49,19.0012,30,112,142,11,10
10082,4,0,1,1,13.94,15.91,46,15.0013,31,119,150,11,11
10083,4,0,1,1,14.76,16.665,43,22.0028,38,206,244,11,12
10084,4,0,1,1,14.76,16.665,40,16.9979,39,183,222,11,13
10085,4,0,1,1,15.58,19.695,40,11.0014,31,165,196,11,14
10086,4,0,1,1,15.58,19.695,40,19.0012,24,207,231,11,15
10087,4,0,1,1,14.76,16.665,43,19.0012,35,325,360,11,16
10088,4,0,1,1,13.94,15.91,46,15.0013,34,604,638,11,17
10089,4,0,1,1,13.94,15.91,46,15.0013,19,523,542,11,18
10090,4,0,1,1,13.12,15.91,49,11.0014,11,361,372,11,19
10091,4,0,1,1,13.12,15.15,49,16.9979,13,228,241,11,20
10092,4,0,1,1,12.3,14.395,52,19.0012,8,144,152,11,21
10093,4,0,1,1,11.48,13.635,56,12.998,4,111,115,11,22
10094,4,0,1,1,10.66,13.635,60,8.9981,0,53,53,11,23
10095,4,0,1,1,9.84,12.88,60,7.0015,1,18,19,11,0
10096,4,0,1,1,9.84,12.12,60,11.0014,0,8,8,11,1
10097,4,0,1,1,9.84,12.88,65,6.0032,0,2,2,11,2
10098,4,0,1,1,9.02,12.12,64,7.0015,0,4,4,11,3
10099,4,0,1,1,9.02,12.88,69,6.0032,0,7,7,11,4
10100,4,0,1,2,9.02,11.365,64,12.998,1,40,41,11,5
10101,4,0,1,1,9.02,11.365,69,8.9981,6,143,149,11,6
10102,4,0,1,1,8.2,10.605,69,11.0014,9,378,387,11,7
10103,4,0,1,1,9.02,11.365,69,11.0014,20,568,588,11,8
10104,4,0,1,1,10.66,12.88,60,11.0014,25,338,363,11,9
10105,4,0,1,1,12.3,14.395,49,12.998,41,189,230,11,10
10106,4,0,1,1,13.12,16.665,45,8.9981,39,177,216,11,11
10107,4,0,1,1,13.12,16.665,45,8.9981,31,217,248,11,12
10108,4,0,1,1,13.94,16.665,46,8.9981,46,232,278,11,13
10109,4,0,1,1,14.76,18.18,40,7.0015,44,196,240,11,14
10110,4,0,1,1,13.94,15.91,46,16.9979,45,227,272,11,15
10111,4,0,1,1,13.94,16.665,46,11.0014,33,369,402,11,16
10112,4,0,1,1,13.12,15.15,53,15.0013,30,597,627,11,17
10113,4,0,1,1,13.12,15.15,57,19.9995,20,477,497,11,18
10114,4,0,1,1,12.3,14.395,56,15.0013,15,356,371,11,19
10115,4,0,1,1,12.3,14.395,61,15.0013,10,218,228,11,20
10116,4,0,1,2,12.3,14.395,56,16.9979,14,137,151,11,21
10117,4,0,1,2,12.3,14.395,56,15.0013,17,136,153,11,22
10118,4,0,1,1,12.3,14.395,56,15.0013,19,186,205,11,23
10119,4,0,1,2,12.3,14.395,56,19.0012,49,234,283,11,0
10120,4,0,1,2,11.48,13.635,61,16.9979,6,86,92,11,1
10121,4,0,1,2,11.48,12.88,56,19.9995,6,68,74,11,2
10122,4,0,1,2,11.48,12.88,52,22.0028,2,9,11,11,3
10123,4,0,1,2,11.48,12.88,52,19.9995,0,9,9,11,4
10124,4,0,1,2,11.48,12.88,52,22.0028,0,27,27,11,5
10125,4,0,1,2,10.66,12.12,56,19.0012,3,115,118,11,6
10126,4,0,1,2,10.66,11.365,56,19.9995,5,314,319,11,7
10127,4,0,1,2,10.66,12.12,60,19.0012,18,583,601,11,8
10128,4,0,1,2,10.66,12.12,60,19.0012,17,351,368,11,9
10129,4,0,1,2,11.48,12.88,56,19.9995,27,151,178,11,10
10130,4,0,1,2,13.12,14.395,51,23.9994,15,132,147,11,11
10131,4,0,1,2,13.12,15.15,53,19.0012,24,188,212,11,12
10132,4,0,1,2,13.12,15.15,53,16.9979,23,158,181,11,13
10133,4,0,1,2,13.12,14.395,53,23.9994,19,142,161,11,14
10134,4,0,1,2,13.12,15.15,53,19.9995,20,178,198,11,15
10135,4,0,1,2,13.12,14.395,53,23.9994,23,250,273,11,16
10136,4,0,1,2,13.12,14.395,53,26.0027,16,501,517,11,17
10137,4,0,1,2,13.12,14.395,53,23.9994,17,448,465,11,18
10138,4,0,1,2,12.3,13.635,56,19.9995,17,302,319,11,19
10139,4,0,1,2,13.12,15.15,49,22.0028,7,249,256,11,20
10140,4,0,1,2,13.12,15.15,49,19.9995,5,121,126,11,21
10141,4,0,1,3,12.3,14.395,56,16.9979,4,56,60,11,22
10142,4,0,1,3,11.48,13.635,65,15.0013,3,37,40,11,23
10143,4,0,1,3,11.48,13.635,61,15.0013,1,14,15,11,0
10144,4,0,1,3,12.3,13.635,52,23.9994,1,11,12,11,1
10145,4,0,1,2,12.3,14.395,49,15.0013,1,5,6,11,2
10146,4,0,1,2,12.3,14.395,45,19.0012,1,9,10,11,4
10147,4,0,1,2,12.3,14.395,42,15.0013,0,35,35,11,5
10148,4,0,1,1,12.3,14.395,39,15.0013,2,122,124,11,6
10149,4,0,1,1,11.48,12.88,36,26.0027,12,411,423,11,7
10150,4,0,1,1,12.3,14.395,33,19.0012,16,652,668,11,8
10151,4,0,1,1,13.12,14.395,31,23.9994,22,253,275,11,9
10152,4,0,1,1,13.12,15.15,31,22.0028,13,148,161,11,10
10153,4,0,1,1,14.76,16.665,29,26.0027,16,155,171,11,11
10154,4,0,1,1,16.4,20.455,24,32.9975,33,202,235,11,12
10155,4,0,1,1,18.04,21.97,18,27.9993,33,195,228,11,13
10156,4,0,1,1,18.04,21.97,18,27.9993,33,149,182,11,14
10157,4,0,1,1,18.04,21.97,18,27.9993,32,201,233,11,15
10158,4,0,1,1,17.22,21.21,16,26.0027,18,321,339,11,16
10159,4,0,1,1,16.4,20.455,20,19.9995,36,556,592,11,17
10160,4,0,1,1,16.4,20.455,24,27.9993,16,491,507,11,18
10161,4,0,1,1,15.58,19.695,27,23.9994,14,359,373,11,19
10162,4,0,1,1,15.58,19.695,29,31.0009,10,235,245,11,20
10163,4,0,1,1,14.76,16.665,37,26.0027,11,222,233,11,21
10164,4,0,1,1,13.94,15.15,42,19.9995,14,147,161,11,22
10165,4,0,1,1,13.94,15.15,46,23.9994,5,82,87,11,23
10166,4,0,1,1,13.94,15.15,49,22.0028,9,46,55,11,0
10167,4,0,1,1,13.12,15.15,53,19.0012,3,17,20,11,1
10168,4,0,1,1,13.12,15.15,53,16.9979,1,11,12,11,2
10169,4,0,1,1,13.12,14.395,53,27.9993,3,6,9,11,3
10170,4,0,1,1,13.12,14.395,53,23.9994,0,14,14,11,4
10171,4,0,1,1,12.3,14.395,56,12.998,2,25,27,11,5
10172,4,0,1,1,10.66,13.635,65,7.0015,5,126,131,11,6
10173,4,0,1,1,10.66,13.635,65,8.9981,9,332,341,11,7
10174,4,0,1,1,13.12,15.91,57,11.0014,25,668,693,11,8
10175,4,0,1,1,13.94,15.15,53,27.9993,23,304,327,11,9
10176,4,0,1,1,14.76,16.665,50,22.0028,34,163,197,11,10
10177,4,0,1,1,16.4,20.455,47,19.9995,66,185,251,11,11
10178,4,0,1,1,18.04,21.97,41,22.0028,48,214,262,11,12
10179,4,0,1,1,18.86,22.725,38,19.9995,62,237,299,11,13
10180,4,0,1,1,18.86,22.725,38,12.998,67,207,274,11,14
10181,4,0,1,1,18.86,22.725,36,15.0013,78,278,356,11,15
10182,4,0,1,1,18.86,22.725,38,11.0014,57,377,434,11,16
10183,4,0,1,1,17.22,21.21,44,8.9981,61,593,654,11,17
10184,4,0,1,1,17.22,21.21,44,7.0015,46,450,496,11,18
10185,4,0,1,1,13.94,17.425,71,6.0032,30,331,361,11,19
10186,4,0,1,1,14.76,17.425,66,8.9981,20,235,255,11,20
10187,4,0,1,1,13.94,18.18,76,0.0,23,176,199,11,21
10188,4,0,1,1,13.94,17.425,71,7.0015,17,146,163,11,22
10189,4,0,1,1,13.12,16.665,81,6.0032,20,142,162,11,23
10190,4,0,0,1,13.12,16.665,76,6.0032,16,106,122,11,0
10191,4,0,0,1,12.3,15.91,81,6.0032,8,68,76,11,1
10192,4,0,0,1,13.12,17.425,81,0.0,2,42,44,11,2
10193,4,0,0,1,12.3,16.665,81,0.0,9,11,20,11,3
10194,4,0,0,1,10.66,13.635,87,7.0015,2,4,6,11,4
10195,4,0,0,1,11.48,15.91,87,0.0,1,9,10,11,5
10196,4,0,0,1,9.84,12.88,93,6.0032,5,11,16,11,6
10197,4,0,0,1,10.66,13.635,87,7.0015,14,57,71,11,7
10198,4,0,0,1,13.12,17.425,76,0.0,16,130,146,11,8
10199,4,0,0,1,14.76,17.425,66,12.998,43,216,259,11,9
10200,4,0,0,1,16.4,20.455,58,0.0,86,264,350,11,10
10201,4,0,0,1,16.4,20.455,58,7.0015,143,323,466,11,11
10202,4,0,0,1,19.68,23.485,48,0.0,258,348,606,11,12
10203,4,0,0,1,21.32,25.0,39,0.0,268,383,651,11,13
10204,4,0,0,1,22.14,25.76,37,0.0,280,347,627,11,14
10205,4,0,0,1,21.32,25.0,45,0.0,216,351,567,11,15
10206,4,0,0,1,22.14,25.76,37,0.0,227,378,605,11,16
10207,4,0,0,1,20.5,24.24,45,12.998,183,318,501,11,17
10208,4,0,0,1,18.04,21.97,54,8.9981,103,256,359,11,18
10209,4,0,0,1,18.86,22.725,51,6.0032,55,228,283,11,19
10210,4,0,0,1,18.04,21.97,54,0.0,39,153,192,11,20
10211,4,0,0,1,16.4,20.455,66,0.0,51,169,220,11,21
10212,4,0,0,1,15.58,19.695,71,6.0032,39,154,193,11,22
10213,4,0,0,1,14.76,18.18,71,7.0015,26,120,146,11,23
10214,4,0,0,1,13.94,17.425,81,6.0032,14,110,124,11,0
10215,4,0,0,1,13.94,17.425,76,6.0032,26,82,108,11,1
10216,4,0,0,1,13.12,16.665,87,7.0015,12,58,70,11,2
10217,4,0,0,1,13.94,18.18,81,0.0,9,39,48,11,3
10218,4,0,0,1,13.12,16.665,81,7.0015,5,6,11,11,4
10219,4,0,0,1,12.3,15.15,87,8.9981,0,12,12,11,5
10220,4,0,0,1,12.3,15.91,87,6.0032,3,16,19,11,6
10221,4,0,0,1,12.3,15.91,89,6.0032,12,56,68,11,7
10222,4,0,0,1,13.12,16.665,87,7.0015,32,87,119,11,8
10223,4,0,0,1,14.76,18.94,77,0.0,94,179,273,11,9
10224,4,0,0,1,16.4,20.455,69,7.0015,133,272,405,11,10
10225,4,0,0,1,18.86,22.725,59,8.9981,180,324,504,11,11
10226,4,0,0,1,20.5,24.24,48,6.0032,195,390,585,11,12
10227,4,0,0,1,22.14,25.76,45,7.0015,262,424,686,11,13
10228,4,0,0,1,24.6,31.06,33,11.0014,292,362,654,11,14
10229,4,0,0,1,22.96,26.515,37,15.0013,304,420,724,11,15
10230,4,0,0,1,22.14,25.76,42,15.0013,260,393,653,11,16
10231,4,0,0,1,22.14,25.76,45,11.0014,151,342,493,11,17
10232,4,0,0,1,21.32,25.0,45,8.9981,102,303,405,11,18
10233,4,0,0,1,19.68,23.485,55,8.9981,69,208,277,11,19
10234,4,0,0,1,18.04,21.97,62,11.0014,54,146,200,11,20
10235,4,0,0,1,18.04,21.97,67,15.0013,44,127,171,11,21
10236,4,0,0,1,17.22,21.21,71,12.998,21,113,134,11,22
10237,4,0,0,1,17.22,21.21,71,12.998,16,93,109,11,23
10238,4,1,0,1,17.22,21.21,71,7.0015,6,43,49,11,0
10239,4,1,0,1,16.4,20.455,76,11.0014,4,26,30,11,1
10240,4,1,0,1,16.4,20.455,76,8.9981,6,14,20,11,2
